round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.26975089942271285,0.8900415,0.8678514323948662,0.66183573,16,0.12,100,16,24,binary_crossentropy,2.08,24,nadam,2,1,None
100,0.45243395463064995,0.8112033,0.6214873013289078,0.6956522,128,0.04,100,8,24,binary_crossentropy,3.0700000000000003,8,nadam,2,2,None
100,0.4840581387405079,0.780083,0.6565693852982083,0.6231884,64,0.36,100,24,16,binary_crossentropy,5.05,8,nadam,1,2,None
100,0.4204353059475847,0.82572615,0.677254831733335,0.65700483,128,0.24,100,16,16,binary_crossentropy,3.0700000000000003,24,adam,1,1,None
100,0.3991770374577075,0.84024894,0.630071595095206,0.7246377,16,0.28,100,8,16,binary_crossentropy,5.05,16,adam,2,2,None
100,0.6888641962371921,0.47095436,0.676684558391571,0.5603865,256,0.32,100,8,24,binary_crossentropy,6.04,8,nadam,1,2,None
100,0.3319858482022503,0.8672199,0.7070794606554336,0.71497583,64,0.04,100,24,8,binary_crossentropy,4.0600000000000005,24,adam,2,2,None
100,0.4452957679127262,0.79875517,0.6175525680832241,0.6425121,64,0.36,100,8,24,binary_crossentropy,0.1,16,adam,2,1,None
100,0.46251396593711186,0.7759336,0.6981130346007969,0.65217394,64,0.32,100,8,8,binary_crossentropy,8.020000000000001,24,nadam,1,1,None
100,0.3890317703183756,0.8153527,0.7323932437505123,0.6231884,16,0.2,100,8,16,binary_crossentropy,6.04,24,adam,2,1,None
100,0.53459911351382,0.74481326,0.6781184990048984,0.62801933,64,0.28,100,8,8,binary_crossentropy,7.03,16,nadam,1,1,None
100,0.2746787620437838,0.87759334,0.5898324598148825,0.73429954,16,0.16,100,24,8,binary_crossentropy,3.0700000000000003,8,nadam,2,2,None
100,0.3366436441409637,0.8755187,0.6267683559281815,0.6956522,64,0.16,100,8,24,binary_crossentropy,7.03,8,adam,2,2,None
100,0.3669728177958999,0.8174274,0.7242858873473274,0.647343,16,0.36,100,16,16,binary_crossentropy,5.05,16,nadam,2,1,None
100,0.5449762977505126,0.75103736,0.6643024682998657,0.6231884,256,0.08,100,8,16,binary_crossentropy,8.020000000000001,16,nadam,2,1,None
100,0.30101781415741474,0.88381743,0.6591812959615735,0.69082123,16,0.16,100,16,16,binary_crossentropy,1.09,16,nadam,2,2,None
100,0.438748966114155,0.7946058,0.6114754144120331,0.66183573,64,0.36,100,8,24,binary_crossentropy,4.0600000000000005,16,adam,1,2,None
100,0.45570933299440564,0.79253113,0.6100508570671082,0.66183573,256,0.36,100,24,16,binary_crossentropy,0.1,16,adam,2,2,None
100,0.49533221459487664,0.7593361,0.6420549154281616,0.6714976,256,0.28,100,16,24,binary_crossentropy,6.04,24,adam,1,1,None
100,0.5282148706467814,0.72821575,0.6403142213821411,0.6425121,256,0.32,100,8,24,binary_crossentropy,8.020000000000001,24,adam,1,1,None
100,0.521352420951321,0.76556015,0.6121781468391418,0.6425121,256,0.08,100,16,8,binary_crossentropy,4.0600000000000005,8,nadam,2,2,None
100,0.40566838443031944,0.82365143,0.6098652813169692,0.705314,128,0.0,100,16,24,binary_crossentropy,8.020000000000001,16,nadam,2,1,None
100,0.3348853292554246,0.85684645,0.7692554043111018,0.68115944,16,0.2,100,16,8,binary_crossentropy,8.020000000000001,24,nadam,1,2,None
100,0.5067399836674765,0.7780083,0.627258837223053,0.68115944,256,0.16,100,24,24,binary_crossentropy,1.09,16,nadam,2,1,None
100,0.2693738986842365,0.87759334,0.7434731321634301,0.6956522,16,0.12,100,16,16,binary_crossentropy,3.0700000000000003,24,nadam,2,1,None
100,0.6315860602370931,0.66390043,0.6761194467544556,0.5797101,256,0.16,100,8,16,binary_crossentropy,8.020000000000001,8,nadam,2,1,None
100,0.3840623128216296,0.82572615,0.7101787939163797,0.65217394,16,0.36,100,16,16,binary_crossentropy,5.05,16,adam,2,2,None
