round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.5417310883017147,0.7294118,0.6651152617310825,0.65753424,128,0.32,100,16,24,binary_crossentropy,6.04,16,nadam,2,1,None
100,0.5578928379451528,0.7264706,0.7119792103767395,0.5958904,256,0.2,100,16,16,binary_crossentropy,4.0600000000000005,24,adam,1,2,None
100,0.5459040417390711,0.7117647,0.70856812963747,0.5890411,128,0.36,100,16,16,binary_crossentropy,8.020000000000001,8,nadam,1,2,None
100,0.5388677723267499,0.7117647,0.7054009911132185,0.63013697,64,0.04,100,8,8,binary_crossentropy,8.020000000000001,16,adam,2,1,None
100,0.5724522296120139,0.7,0.7138035689314751,0.5753425,128,0.12,100,8,24,binary_crossentropy,9.01,8,nadam,2,2,None
100,0.5015131950378418,0.7558824,0.7376380325996712,0.60958904,128,0.24,100,16,24,binary_crossentropy,3.0700000000000003,24,adam,1,2,None
100,0.5799316862050224,0.67941177,0.6988618969917297,0.6164383,256,0.12,100,24,8,binary_crossentropy,1.09,24,nadam,1,1,None
100,0.5265391170978546,0.7058824,0.7451204535079329,0.60273975,16,0.16,100,8,8,binary_crossentropy,9.01,16,nadam,1,2,None
100,0.5275908238747541,0.7441176,0.7226117547244242,0.5958904,64,0.32,100,8,16,binary_crossentropy,2.08,24,adam,1,1,None
100,0.49884197010713466,0.7382353,0.7685704133281969,0.5958904,64,0.04,100,16,16,binary_crossentropy,4.0600000000000005,24,nadam,1,2,None
100,0.5169754329849692,0.7294118,0.7351272955332717,0.63013697,16,0.36,100,24,24,binary_crossentropy,8.020000000000001,16,adam,2,1,None
100,0.5245423937545103,0.7205882,0.7520403282283104,0.5958904,64,0.04,100,16,8,binary_crossentropy,1.09,24,adam,2,1,None
100,0.6340034491875592,0.65882355,0.7071245810756944,0.5410959,128,0.24,100,8,24,binary_crossentropy,4.0600000000000005,16,nadam,1,1,None
100,0.4970749742844526,0.7441176,0.6904305562581101,0.65753424,16,0.24,100,8,16,binary_crossentropy,4.0600000000000005,24,nadam,1,2,None
100,0.517788296587327,0.7176471,0.7865465879440308,0.5479452,16,0.24,100,8,24,binary_crossentropy,8.020000000000001,8,nadam,2,2,None
100,0.5412254897987141,0.7323529,0.6952524585266636,0.6369863,64,0.2,100,8,24,binary_crossentropy,5.05,16,adam,2,2,None
100,0.49546926722807044,0.7617647,0.7988511764839904,0.58219177,16,0.36,100,16,8,binary_crossentropy,1.09,24,adam,2,1,None
100,0.605920065501157,0.66764706,0.8492288132236429,0.42465752,64,0.08,100,8,8,binary_crossentropy,3.0700000000000003,24,nadam,1,1,None
100,0.5404704072896171,0.7382353,0.7309659572496806,0.5890411,64,0.32,100,8,24,binary_crossentropy,7.03,16,adam,1,2,None
