round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.6331796999788878,0.61618257,0.7035568356513977,0.5797101,256,0.16,100,8,8,binary_crossentropy,1.09,16,nadam,1,1,None
100,0.5020985823449258,0.7614108,0.6932498049620844,0.6425121,128,0.2,100,16,8,binary_crossentropy,7.03,8,adam,1,1,None
100,0.4681639542718151,0.7593361,0.8361294286838477,0.5797101,16,0.32,100,8,16,binary_crossentropy,4.0600000000000005,16,adam,1,1,None
100,0.5292271402861567,0.7385892,0.7311674952507019,0.5797101,256,0.32,100,24,24,binary_crossentropy,3.0700000000000003,16,nadam,1,1,None
100,0.46170803372790703,0.79253113,0.7109640836715698,0.647343,256,0.16,100,24,16,binary_crossentropy,2.08,24,adam,2,1,None
100,0.49160293944149097,0.7614108,0.7069638673809991,0.62801933,16,0.12,100,8,8,binary_crossentropy,7.03,8,adam,1,2,None
100,0.5696343613858045,0.69709545,0.7762927067452583,0.6086956,64,0.28,100,24,24,binary_crossentropy,5.05,8,nadam,2,2,None
100,0.550914400840696,0.73236513,0.6426271200180054,0.68115944,256,0.32,100,24,8,binary_crossentropy,7.03,16,adam,1,2,None
100,0.5022314572977328,0.73236513,0.7483184337615967,0.6135266,256,0.0,100,24,16,binary_crossentropy,6.04,24,adam,2,1,None
100,0.45188425462770265,0.76763487,0.7845522119227238,0.59903383,16,0.04,100,24,24,binary_crossentropy,0.1,8,nadam,1,2,None
100,0.6323128169502955,0.6141079,0.7105421423912048,0.5362319,256,0.12,100,24,24,binary_crossentropy,3.0700000000000003,8,nadam,1,1,None
100,0.6057561126487384,0.65767634,0.6768877506256104,0.5845411,256,0.32,100,16,24,binary_crossentropy,9.01,8,adam,1,1,None
100,0.44541162066934514,0.79253113,0.7719940790807568,0.6425121,64,0.12,100,24,24,binary_crossentropy,1.09,24,nadam,1,1,None
100,0.5322850386136795,0.7157676,0.7638787031173706,0.5652174,256,0.24,100,24,24,binary_crossentropy,8.020000000000001,16,nadam,1,1,None
100,0.4407611486822738,0.7904564,0.7092737964385949,0.65700483,64,0.16,100,24,8,binary_crossentropy,0.1,16,adam,2,2,None
100,0.48838819581937987,0.7738589,0.7251750544649391,0.6135266,128,0.2,100,24,24,binary_crossentropy,7.03,8,nadam,2,2,None
100,0.4854236579040274,0.75103736,0.7830550088974588,0.6376812,16,0.12,100,8,16,binary_crossentropy,3.0700000000000003,24,adam,2,1,None
100,0.49650713986875605,0.7614108,0.7835720293763755,0.57004833,64,0.32,100,8,16,binary_crossentropy,5.05,8,nadam,1,1,None
100,0.5766242754904561,0.6784232,0.7130329297936481,0.59903383,128,0.28,100,8,8,binary_crossentropy,8.020000000000001,16,adam,1,1,None
100,0.4963210727169306,0.76763487,0.7513195074698775,0.6231884,128,0.08,100,16,24,binary_crossentropy,9.01,24,adam,2,2,None
100,0.5747782973827663,0.6929461,0.676498293876648,0.6038647,256,0.0,100,24,16,binary_crossentropy,6.04,8,nadam,1,2,None
100,0.4523277648751666,0.7780083,0.7741890002563956,0.6328502,16,0.36,100,24,16,binary_crossentropy,2.08,8,nadam,2,2,None
100,0.4920454867400569,0.75518674,0.6516479769190728,0.6714976,128,0.2,100,16,8,binary_crossentropy,7.03,8,adam,1,2,None
100,0.5032174055507074,0.7427386,0.7210406566011733,0.5845411,128,0.2,100,8,8,binary_crossentropy,5.05,8,adam,1,2,None
100,0.5793545424196236,0.6721992,0.7041187882423401,0.589372,256,0.16,100,16,16,binary_crossentropy,5.05,24,adam,1,1,None
100,0.5033005315238509,0.746888,0.7080013751983643,0.6328502,256,0.36,100,8,16,binary_crossentropy,3.0700000000000003,16,adam,2,2,None
100,0.4939620445378094,0.76763487,0.7224544203223814,0.6183575,64,0.16,100,8,16,binary_crossentropy,2.08,24,adam,2,1,None
100,0.47057184947971487,0.78215766,0.7588973955255776,0.65217394,128,0.12,100,24,8,binary_crossentropy,8.020000000000001,24,adam,1,2,None
