round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.49791933120038995,0.7406639,0.6580681124171197,0.6425121,16,0.2,100,24,24,binary_crossentropy,8.020000000000001,8,nadam,2,2,None
100,0.49468925113005263,0.76556015,0.6215475302387551,0.6763285,64,0.28,100,24,16,binary_crossentropy,1.09,8,nadam,1,2,None
100,0.5927803882424763,0.686722,0.6486949324607849,0.647343,256,0.0,100,16,8,binary_crossentropy,4.0600000000000005,8,adam,1,1,None
100,0.45098438376707656,0.7904564,0.6993459031201791,0.647343,128,0.24,100,16,24,binary_crossentropy,3.0700000000000003,24,nadam,1,2,None
100,0.5690611506893427,0.70746887,0.6469263434410095,0.68115944,256,0.04,100,8,16,binary_crossentropy,6.04,16,nadam,2,2,None
100,0.4743301685420309,0.7780083,0.7280894310578055,0.6086956,64,0.08,100,16,8,binary_crossentropy,2.08,16,adam,1,2,None
100,0.5333209032834318,0.72821575,0.6833182898696494,0.6231884,16,0.32,100,24,8,binary_crossentropy,8.020000000000001,16,adam,1,1,None
100,0.42801937238309395,0.79253113,0.737471320202961,0.65217394,16,0.04,100,16,8,binary_crossentropy,9.01,8,nadam,2,2,None
100,0.5789027719824146,0.7157676,0.6903395177661509,0.6231884,64,0.36,100,8,8,binary_crossentropy,2.08,16,adam,1,2,None
100,0.47903110488816414,0.74896264,0.7280024736399812,0.69082123,128,0.32,100,16,16,binary_crossentropy,8.020000000000001,24,adam,1,1,None
100,0.5811717789697449,0.7053942,0.652374804019928,0.647343,256,0.28,100,24,16,binary_crossentropy,6.04,16,nadam,2,1,None
100,0.4533826227752005,0.78838176,0.7666808807331583,0.647343,64,0.28,100,24,8,binary_crossentropy,7.03,24,adam,2,1,None
100,0.4878126103353698,0.76763487,0.6984306925160874,0.647343,64,0.36,100,8,24,binary_crossentropy,8.020000000000001,24,adam,2,1,None
100,0.6216369145144071,0.6410788,0.7051143646240234,0.5507246,256,0.04,100,24,24,binary_crossentropy,9.01,16,adam,1,1,None
100,0.619477466676245,0.6514523,0.6805665493011475,0.5845411,256,0.32,100,8,16,binary_crossentropy,9.01,8,nadam,1,2,None
100,0.49160934483856583,0.79253113,0.6342324107741388,0.6763285,128,0.0,100,8,8,binary_crossentropy,2.08,16,nadam,2,2,None
100,0.627450275470607,0.6473029,0.6792330741882324,0.57004833,256,0.2,100,8,8,binary_crossentropy,3.0700000000000003,8,nadam,1,2,None
