round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.20792545763885273,0.9470588,0.8276300667083427,0.6438356,64,0.04,100,24,16,binary_crossentropy,0.1,16,adam,1,2,None
100,0.5049693714169895,0.7882353,0.7467906654697575,0.56164384,128,0.08,100,8,24,binary_crossentropy,6.04,8,nadam,1,2,None
100,0.17072726417990292,0.9676471,0.8844812202127013,0.67808217,128,0.08,100,16,24,binary_crossentropy,8.020000000000001,16,adam,2,1,None
100,0.12915358815123054,0.9676471,1.1099871356193334,0.6164383,16,0.24,100,24,24,binary_crossentropy,9.01,8,adam,1,2,None
100,0.22797994999324575,0.93235296,0.8274821614565915,0.6438356,128,0.24,100,24,24,binary_crossentropy,8.020000000000001,16,adam,2,2,None
100,0.6286188721656799,0.6911765,0.6895066499710083,0.5479452,256,0.2,100,24,8,binary_crossentropy,2.08,8,adam,1,1,None
100,0.27041803493219263,0.90882355,0.8394130076447578,0.6369863,64,0.0,100,16,16,binary_crossentropy,0.1,24,nadam,1,2,None
100,0.3130631481899935,0.89117646,0.7372928776153146,0.6164383,128,0.04,100,24,8,binary_crossentropy,2.08,16,nadam,1,2,None
100,0.44128158653483673,0.84117645,0.6820016503334045,0.6369863,256,0.16,100,24,24,binary_crossentropy,7.03,16,adam,2,2,None
100,0.4837722750271068,0.8029412,0.6625601053237915,0.60273975,256,0.36,100,8,8,binary_crossentropy,7.03,24,nadam,2,2,None
100,0.5127231100026299,0.7735294,0.7511590123176575,0.5410959,256,0.08,100,8,8,binary_crossentropy,8.020000000000001,16,adam,1,2,None
100,0.35073782871751225,0.9,0.6676816940307617,0.6369863,256,0.04,100,16,16,binary_crossentropy,3.0700000000000003,8,adam,2,1,None
100,0.17900664008715572,0.9647059,0.9482437764128594,0.6643836,16,0.12,100,24,8,binary_crossentropy,7.03,8,nadam,1,2,None
100,0.07251093944205958,0.9852941,1.302343446097962,0.60958904,16,0.08,100,8,8,binary_crossentropy,2.08,24,adam,2,1,None
100,0.31651921342400946,0.88235295,0.7603497211247274,0.60273975,128,0.08,100,24,16,binary_crossentropy,7.03,8,nadam,2,1,None
100,0.1525490646414897,0.9529412,0.9426778358955906,0.6438356,16,0.04,100,16,8,binary_crossentropy,6.04,16,adam,1,1,None
100,0.16757014275473706,0.9558824,0.8796863883529624,0.67808217,16,0.0,100,16,8,binary_crossentropy,8.020000000000001,8,adam,1,1,None
100,0.502956009612364,0.7764706,0.6872472167015076,0.6164383,256,0.12,100,8,24,binary_crossentropy,7.03,24,nadam,1,2,None
100,0.3794976746334749,0.85588235,0.6900893376298147,0.6369863,128,0.04,100,8,16,binary_crossentropy,8.020000000000001,16,adam,1,1,None
100,0.40161734048058007,0.84705883,0.7342184504417524,0.60273975,128,0.04,100,24,8,binary_crossentropy,8.020000000000001,24,nadam,2,1,None
100,0.49273804846931907,0.7617647,0.6989126205444336,0.60958904,256,0.2,100,16,16,binary_crossentropy,8.020000000000001,16,adam,1,1,None
100,0.29181818225804496,0.9264706,0.8019989402326819,0.6369863,64,0.04,100,24,8,binary_crossentropy,0.1,8,adam,2,2,None
100,0.1742422177511103,0.9411765,0.9603519635657741,0.65753424,16,0.32,100,16,24,binary_crossentropy,2.08,8,adam,2,2,None
100,0.5459578335285187,0.7558824,0.68669193983078,0.60958904,256,0.28,100,24,8,binary_crossentropy,6.04,24,adam,1,1,None
100,0.551468422833611,0.7352941,0.7142205834388733,0.5684931,256,0.36,100,16,8,binary_crossentropy,7.03,24,nadam,1,1,None
100,0.3579771083943984,0.83235294,0.7966102426999235,0.6438356,128,0.24,100,16,16,binary_crossentropy,3.0700000000000003,16,adam,1,2,None
100,0.3355596100582796,0.87647057,0.710523738436503,0.65068495,64,0.24,100,8,8,binary_crossentropy,2.08,8,nadam,2,2,None
100,0.5072296047911925,0.7823529,0.7397540807723999,0.58219177,256,0.0,100,24,16,binary_crossentropy,6.04,24,adam,1,1,None
100,0.40184108299367566,0.84411764,0.6984986066818237,0.6164383,256,0.24,100,24,24,binary_crossentropy,1.09,24,nadam,2,1,None
100,0.5932233971707961,0.66764706,0.6865800023078918,0.5684931,256,0.32,100,16,24,binary_crossentropy,5.05,8,nadam,1,2,None
100,0.3952335610109217,0.85882354,0.8105490599593071,0.56164384,128,0.2,100,16,16,binary_crossentropy,5.05,16,nadam,2,1,None
100,0.3949970494298374,0.85588235,0.7177981317859806,0.6232877,128,0.04,100,8,16,binary_crossentropy,6.04,16,nadam,1,2,None
100,0.40760074888958653,0.8382353,0.6677610278129578,0.6369863,256,0.36,100,24,24,binary_crossentropy,3.0700000000000003,24,adam,1,2,None
100,0.3354846596717834,0.86470586,0.8233809111869499,0.6369863,16,0.32,100,8,16,binary_crossentropy,7.03,8,nadam,1,1,None
100,0.2878591057132272,0.9,0.8394758431878808,0.58219177,128,0.32,100,16,8,binary_crossentropy,9.01,24,nadam,2,1,None
100,0.5542737820569207,0.7558824,0.6705131857362512,0.58219177,128,0.32,100,8,8,binary_crossentropy,6.04,8,adam,2,2,None
100,0.4062956259531133,0.82941175,0.740850278775986,0.5958904,128,0.04,100,24,24,binary_crossentropy,2.08,8,nadam,1,2,None
100,0.4411799465908724,0.8352941,0.6877182126045227,0.6438356,256,0.36,100,24,8,binary_crossentropy,9.01,24,nadam,2,1,None
100,0.07263699636301574,0.9823529,1.2127990007961857,0.6369863,16,0.16,100,24,24,binary_crossentropy,5.05,16,adam,1,2,None
100,0.2584259741446551,0.9147059,0.8007135358575272,0.65753424,64,0.12,100,16,8,binary_crossentropy,1.09,16,adam,1,2,None
100,0.5808449436636532,0.7205882,0.7122859358787537,0.5479452,256,0.32,100,16,8,binary_crossentropy,6.04,8,adam,1,2,None
100,0.5222798550830168,0.7529412,0.7151231169700623,0.58219177,256,0.28,100,8,24,binary_crossentropy,1.09,24,adam,1,2,None
100,0.265478777885437,0.90294117,0.8323375607190067,0.6438356,16,0.28,100,8,24,binary_crossentropy,9.01,8,adam,2,2,None
100,0.1785096774206442,0.9382353,1.057406285037733,0.60273975,16,0.24,100,24,16,binary_crossentropy,3.0700000000000003,8,nadam,2,2,None
