round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,epochs,filters,ker_size,loss,lr,lstm_out_size,optimizer,pool_size,strides,weight_regulizer
100,0.235519139381016,0.90588236,0.8154486058509514,0.6849315,64,0.08,100,24,24,binary_crossentropy,4.0600000000000005,24,adam,1,2,None
100,0.26966606413616856,0.86764705,0.7291659712791443,0.7191781,256,0.16,100,24,16,binary_crossentropy,2.08,24,adam,1,2,None
100,0.2241767490611357,0.92058825,0.7967877469650687,0.6849315,128,0.04,100,16,16,binary_crossentropy,1.09,24,adam,2,1,None
100,0.193982377297738,0.9235294,0.8229687279217863,0.70547944,16,0.24,100,24,8,binary_crossentropy,5.05,24,adam,1,2,None
100,0.39370136611601886,0.85882354,0.6589695811271667,0.6712329,256,0.08,100,8,16,binary_crossentropy,8.020000000000001,8,nadam,2,2,None
100,0.19248894889126805,0.9147059,0.8918606777713723,0.65068495,16,0.24,100,24,16,binary_crossentropy,9.01,16,adam,1,2,None
100,0.18210083702031304,0.91764706,0.8015329805138993,0.72602737,16,0.12,100,8,8,binary_crossentropy,1.09,24,nadam,2,1,None
100,0.3611919837839463,0.8382353,0.6783224940299988,0.65753424,256,0.16,100,8,8,binary_crossentropy,5.05,24,nadam,1,2,None
100,0.19883149301304537,0.92058825,0.856550102364527,0.6438356,64,0.04,100,24,8,binary_crossentropy,6.04,24,nadam,1,1,None
100,0.32129799127578734,0.86764705,0.6207053065299988,0.70547944,256,0.28,100,8,16,binary_crossentropy,1.09,16,adam,1,1,None
100,0.18830563233179204,0.91764706,0.7904957181786838,0.6917808,64,0.24,100,24,16,binary_crossentropy,8.020000000000001,24,nadam,1,1,None
100,0.21489354205482147,0.9352941,0.8140921756012799,0.67808217,16,0.12,100,24,8,binary_crossentropy,6.04,8,adam,2,1,None
100,0.36061858254320484,0.8382353,0.6996056437492371,0.67808217,256,0.28,100,16,16,binary_crossentropy,5.05,24,nadam,2,2,None
100,0.30489246249198915,0.89117646,0.6562125086784363,0.6849315,256,0.36,100,16,24,binary_crossentropy,0.1,24,nadam,2,2,None
100,0.25112745621625115,0.9117647,0.7081765156902678,0.6917808,128,0.08,100,16,16,binary_crossentropy,7.03,8,adam,1,1,None
100,0.22666009226266076,0.91764706,0.7564369880989806,0.6849315,16,0.2,100,16,24,binary_crossentropy,2.08,8,adam,2,2,None
100,0.25129097139134127,0.9147059,0.664658881213567,0.70547944,128,0.12,100,16,16,binary_crossentropy,4.0600000000000005,8,adam,1,1,None
100,0.19536381013253157,0.92058825,0.7306265096141867,0.70547944,64,0.28,100,16,24,binary_crossentropy,0.1,24,adam,1,2,None
100,0.2563793483902426,0.9147059,0.8210563594347811,0.65753424,16,0.24,100,24,24,binary_crossentropy,3.0700000000000003,8,adam,1,1,None
100,0.2611914756543496,0.9,0.8089924185243371,0.67808217,16,0.32,100,16,24,binary_crossentropy,0.1,8,adam,1,1,None
100,0.2830176886390237,0.90588236,0.6849246221045925,0.6643836,64,0.36,100,8,8,binary_crossentropy,4.0600000000000005,8,nadam,2,1,None
100,0.24188984492245844,0.92058825,0.6457828634405789,0.70547944,128,0.16,100,16,16,binary_crossentropy,2.08,8,adam,2,1,None
100,0.326643180847168,0.87647057,0.6878490129562274,0.67808217,64,0.16,100,16,24,binary_crossentropy,4.0600000000000005,8,adam,2,2,None
100,0.3036555844194749,0.8882353,0.6581994433925576,0.70547944,64,0.32,100,16,8,binary_crossentropy,2.08,8,nadam,1,2,None
