round_epochs,loss,acc,val_loss,val_acc,batch_size,dropout,enc_activation,enc_dim,epochs,last_activation,loss,lr,optimizer,weight_regulizer
100,0.25051119577340564,0.014522822,0.2881227002483635,0.0,16,0.28,sigmoid,32,100,softmax,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.2505324659134837,0.002074689,0.2881459891796112,0.0,256,0.16,relu,128,100,softmax,mse,3.0700000000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,3.00191179053912,0.0013429188,3.2383386305564845,0.0015878365,16,0.28,sigmoid,128,100,softmax,binary_crossentropy,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.06460411738434273,0.002074689,0.07678388059139252,0.0,256,0.24,sigmoid,32,100,sigmoid,mse,3.0700000000000003,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.576696756222436,0.0015085721,0.5813877582550049,0.0015541326,256,0.32,relu,128,100,sigmoid,binary_crossentropy,5.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.2504867296743195,0.016597511,0.28811544323888955,0.024154589,128,0.16,relu,128,100,softmax,mse,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.6041434120340466,0.0015117887,0.610010027885437,0.0015653672,256,0.2,relu,32,100,sigmoid,binary_crossentropy,4.0600000000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.647445073266247,0.0014249412,0.5866619348526001,0.0015129386,256,0.0,sigmoid,32,100,sigmoid,binary_crossentropy,9.01,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.25051761211448687,0.004149378,0.2881263196468353,0.004830918,256,0.08,relu,16,100,softmax,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.07531771366774294,0.002074689,0.08538857847452164,0.009661836,256,0.32,sigmoid,16,100,sigmoid,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,3.0004351139068604,0.0013429187,3.23676393918945,0.0015878367,128,0.32,sigmoid,32,100,softmax,binary_crossentropy,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,3.0051924658019513,0.0013429187,3.239465606385383,0.0015878367,128,0.04,sigmoid,32,100,softmax,binary_crossentropy,9.01,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.017310825505011805,0.0062240665,0.026099052217199607,0.009661836,16,0.2,relu,64,100,sigmoid,mse,2.08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,3.0016119282275313,0.0013429188,3.23764021039585,0.0015878365,16,0.16,relu,64,100,softmax,binary_crossentropy,2.08,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,2.990503473400575,0.0013429188,3.233639451040738,0.0015878367,16,0.28,relu,128,100,softmax,binary_crossentropy,1.09,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.25056349971482367,0.004149378,0.2881618142127991,0.0,256,0.36,sigmoid,64,100,softmax,mse,4.0600000000000005,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,2.993608021637216,0.0013429186,3.2352968252799363,0.0015878367,16,0.0,sigmoid,16,100,softmax,binary_crossentropy,5.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.2504542082609972,0.014522822,0.28810507347042436,0.004830918,16,0.04,relu,64,100,softmax,mse,2.08,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.25055976564458793,0.014522822,0.2881775724427136,0.009661836,64,0.36,sigmoid,32,100,softmax,mse,2.08,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.04883867468205725,0.002074689,0.058847734839587974,0.0,128,0.12,sigmoid,64,100,sigmoid,mse,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.2504886636100864,0.014522822,0.28817447616858183,0.004830918,16,0.04,sigmoid,32,100,softmax,mse,5.05,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.6801520432674044,0.0013429186,0.6908463855872408,0.0015878363,128,0.12,relu,16,100,sigmoid,binary_crossentropy,7.03,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
100,0.2505106088160479,0.026970955,0.2881198515350692,0.004830918,64,0.2,sigmoid,128,100,softmax,mse,7.03,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.5648949836299627,0.0015246551,0.5731290809198278,0.0015653672,128,0.16,sigmoid,32,100,sigmoid,binary_crossentropy,8.020000000000001,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,None
100,0.07573625946193316,0.0,0.08499304111597043,0.0,16,0.32,sigmoid,16,100,sigmoid,mse,5.05,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,None
